Year,Month,Day,Seat,Observer,Stratum,Transect,Segment,Flight_Dir,A_G_Name,Wind_Dir,Wind_Vel,Sky,Filename,Lat,Lon,Time,Delay,Species,Num,Obs_Type,Distance,Behavior,Code,Notes
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8467,-157.3534,45926.2,0.82,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8466,-157.358,45930.9,0.98,KIEI,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8463,-157.3695,45940.1,0.86,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8456,-157.4006,45967.2,0.26,GWFG,2,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8435,-157.53,46079.2,0.13,SWAN,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8422,-157.5952,46136,0.21,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8418,-157.6241,46160.2,0.16,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8418,-157.6241,46160.2,0.16,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8418,-157.6241,46160.2,0.16,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8418,-157.6241,46160.2,0.16,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8413,-157.6522,46185.2,0.82,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8412,-157.6557,46188.4,0.61,SPEI,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8412,-157.6581,46190.2,1.23,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.841,-157.6743,46204.6,0.55,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8387,-157.7898,46305.4,0.84,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8382,-157.7999,46314.5,0.67,SWAN,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.838,-157.8153,46328.1,0.41,GWFG,4,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8373,-157.8464,46355.7,0.24,NOPI,2,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8373,-157.8498,46359.2,0.19,KIEI,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8361,-157.9024,46405.6,0.33,SPEI,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.834,-158.0186,46508.7,0.55,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,10,NA,267,NA,W,16,CLR,ACP19059,70.8339,-158.0209,46511.4,0.87,END,10,open,NA,NA,1,
2019,6,16,LF,HMW,NA,9,NA,265,NA,W,16,CLR,ACP19059,70.8091,-159.0266,47413.9,0.25,START,9,open,NA,NA,1,
2019,6,16,LF,HMW,NA,9,NA,265,NA,W,16,CLR,ACP19059,70.8077,-159.0692,47449.7,0.18,NOPI,2,flkdrake,NA,NA,1,
2019,6,16,LF,HMW,NA,9,NA,265,NA,W,16,CLR,ACP19059,70.7995,-159.3719,47715.2,0.8,LTDU,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,9,NA,265,NA,W,16,CLR,ACP19059,70.7984,-159.4091,47748.3,0.41,KIEI,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,9,NA,265,NA,W,16,CLR,ACP19059,70.7945,-159.5403,47862.3,1.11,PALO,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,9,NA,265,NA,W,16,CLR,ACP19059,70.7933,-159.5784,47895.5,0.73,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,9,NA,265,NA,W,16,CLR,ACP19059,70.7928,-159.5966,47911.6,0.68,SACR,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,9,NA,265,NA,W,16,CLR,ACP19059,70.7916,-159.649,47956.1,0.03,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,9,NA,265,NA,W,16,CLR,ACP19059,70.7912,-159.662,47968.4,1.93,END,9,open,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5154,-160.3308,48904.7,0.26,START,20,open,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5158,-160.3237,48910.1,1.07,GLGU,4,open,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5175,-160.2526,48962.5,1.43,NOPI,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5179,-160.241,48970.3,1.09,LTDU,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.521,-160.1563,49036.3,0.08,SWAN,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5259,-159.9911,49169.4,1.28,LTDU,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5262,-159.9848,49174.7,0.8,SWAN,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5328,-159.762,49356.1,1.75,SNOW,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5358,-159.6648,49431.8,0.02,GWFG,8,open,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5358,-159.6595,49436.8,1.52,SWAN,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5371,-159.6294,49459.7,0.13,PALO,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5388,-159.5736,49503.5,0,SWAN,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5393,-159.5557,49518.4,0.97,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.54,-159.5279,49538.2,0,NOPI,2,flkdrake,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5412,-159.4847,49572.1,0.31,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5415,-159.4757,49579.5,0.77,JAEG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5421,-159.4565,49594.2,0.5,ARTE,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.543,-159.4364,49610.2,0.29,KIEI,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5443,-159.3948,49642.7,0.41,PALO,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5474,-159.2912,49725,1.79,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5484,-159.2491,49756.8,0.02,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5484,-159.2491,49756.8,0.02,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,20,NA,85,NA,W,16,CLR,ACP19060,70.5487,-159.2376,49766.8,0.75,END,20,open,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6417,-158.9884,50057.6,1.27,START,16,open,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6385,-159.044,50100.3,0.05,GLGU,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6347,-159.1716,50214.6,1.07,GLGU,5,open,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6308,-159.3088,50332.9,1.46,GWFG,6,open,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6289,-159.3866,50401.8,0.98,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6282,-159.4084,50420.2,0.83,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6275,-159.4367,50445.4,0.61,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6266,-159.468,50472.4,1.04,SWAN,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6262,-159.4798,50482.9,1.06,PALO,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6262,-159.4798,50482.9,1.06,LTDU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6262,-159.4798,50482.9,1.06,SWAN,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6246,-159.5343,50527.8,0.9,GWFG,3,open,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6238,-159.5666,50553.2,0.8,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6234,-159.5859,50570.8,2.21,SNGO,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6187,-159.7471,50701.2,0.79,LTDU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6082,-160.089,50976.9,0.16,GWFG,2,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6078,-160.0963,50982.9,0.33,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,16,NA,265,NA,W,16,CLR,ACP19061,70.6071,-160.1134,50997.2,0.79,END,16,open,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.6984,-159.8967,51273.6,0.75,START,14,open,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7045,-159.7317,51397.5,2.08,SWAN,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7058,-159.6907,51426,0.51,SWAN,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7088,-159.5855,51503.9,0.96,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7094,-159.5675,51516.2,0.57,LTDU,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7104,-159.5298,51542.5,0.25,GLGU,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7105,-159.5242,51547.1,0.21,LTDU,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7118,-159.4855,51575.5,0.88,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.712,-159.4785,51579.6,0.3,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7169,-159.3045,51706.4,2.21,PALO,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7183,-159.2511,51743.9,1.54,RTLO,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7242,-159.0402,51895,0,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7243,-159.0374,51897.2,1.04,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7263,-158.9554,51958.6,3.48,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7274,-158.9165,51984.7,0.6,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7301,-158.8099,52062.6,3.39,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.733,-158.6914,52145.2,1.61,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.735,-158.6213,52194.1,0.72,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7356,-158.599,52209.9,0.3,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7359,-158.5879,52220.1,2.43,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7374,-158.5321,52257.9,0.89,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7374,-158.5321,52257.9,0.89,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7374,-158.5321,52257.9,0.89,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7377,-158.521,52265.6,0.55,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7387,-158.4836,52294.7,1.89,LTDU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,85,NA,W,16,CLR,ACP19062,70.7388,-158.4822,52299.2,0,END,14,open,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7376,-158.4682,52447.9,0.05,START,14,open,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7404,-158.399,52501.3,0.29,GLGU,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7404,-158.399,52501.3,0.29,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7421,-158.3326,52550.3,0.68,PALO,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7422,-158.3284,52556.7,3.64,PALO,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7434,-158.263,52602.5,2,PALO,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.744,-158.2356,52620.2,0.05,KIEI,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.744,-158.2343,52622.8,1.52,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7441,-158.2301,52627.1,2.37,SAGU,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7451,-158.1848,52657.6,0.43,PALO,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7451,-158.1848,52659.1,1.97,PALO,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7453,-158.1737,52665.5,0.2,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7456,-158.15,52682.8,0.17,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7459,-158.1388,52691.3,0.64,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7459,-158.1388,52691.3,0.64,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7482,-158.0382,52763.2,0.82,NOPI,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7483,-158.0355,52765.3,0.6,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7488,-158.0048,52787.1,0.41,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7499,-157.963,52817.5,0.81,NOPI,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7505,-157.9434,52831.4,0.84,SAGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7505,-157.9434,52832.5,1.91,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7506,-157.9392,52834.2,0.1,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7511,-157.8956,52864.7,0.63,GWFG,2,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7516,-157.8805,52878,2.26,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7521,-157.8641,52888.1,0.88,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7524,-157.8462,52900.5,0.48,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7529,-157.8141,52923.7,0.6,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7534,-157.7865,52944.3,0.36,LTDU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7541,-157.7601,52965.9,3.48,PALO,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7558,-157.6726,53024.9,0.03,GWFG,3,open,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7559,-157.6567,53036.2,0.88,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7565,-157.621,53061.6,0.89,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7568,-157.6097,53068.9,0.05,GWFG,3,open,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.758,-157.5534,53109.1,0.91,GWFG,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7589,-157.508,53142.7,1.03,NOPI,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7594,-157.4875,53157.4,0.69,SWAN,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7597,-157.4553,53180.5,0.64,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,86,NA,W,16,CLR,ACP19062,70.7598,-157.418,53207.2,1.87,END,14,open,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.759,-157.4144,57736,0.48,START,14,open,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7641,-157.2531,57852.8,0.49,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7642,-157.2502,57855.2,0.58,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7647,-157.2106,57883.1,0.66,RTLO,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7685,-156.948,58071.8,0.84,LTDU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7689,-156.9193,58092.8,1.05,PALO,2,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7689,-156.9165,58095.3,1.26,BRAN,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.769,-156.911,58097.9,0.41,SNGO,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7691,-156.9083,58100.4,0.63,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7696,-156.864,58135.7,0,PALO,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.77,-156.8486,58145.7,0,PALO,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7706,-156.8081,58172.6,1.09,LTDU,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7707,-156.8053,58174,0.14,LTDU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7718,-156.697,58252.6,0.07,NOPI,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.772,-156.6875,58260.1,0.63,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7725,-156.6672,58275.4,0.89,SWAN,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7728,-156.6575,58282.3,0.85,LTDU,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.773,-156.6494,58287.6,0.45,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7741,-156.5828,58336.2,0.44,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7743,-156.5659,58347.6,0.29,KIEI,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7747,-156.5256,58377.2,1.02,SWAN,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7753,-156.4955,58399.8,1.66,LTDU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7753,-156.4955,58399.8,1.66,SAGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7759,-156.4253,58449.2,0.08,GWFG,2,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7759,-156.4166,58455.1,0.27,ARTE,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.776,-156.3903,58473,0.76,GLGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.776,-156.3888,58475.2,1.81,PALO,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.776,-156.3888,58475.2,1.81,SAGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7762,-156.3654,58490.1,0.59,SAGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7762,-156.358,58494.4,0.22,SAGU,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7762,-156.3493,58500.2,0.27,GWFG,3,open,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7762,-156.3493,58500.2,0.27,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7762,-156.3493,58500.2,0.27,SNGO,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7762,-156.3493,58500.2,0.27,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7762,-156.3421,58506.8,1.04,NOPI,2,flkdrake,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7766,-156.3148,58524.6,0.36,BRAN,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7769,-156.2991,58537.2,1.34,GWFG,1,single,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.777,-156.2921,58544.6,0,GWFG,7,open,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7771,-156.2836,58547.8,1.56,BRAN,1,pair,NA,NA,1,
2019,6,16,LF,HMW,NA,14,NA,88,NA,W,16,CLR,ACP19063,70.7771,-156.2836,58547.8,1.56,BRAN,1,single,NA,NA,1,
